imdb_title_id,title,year,genre,duration,country,director,production_company,budget,total_votes,median_vote,all18to29,all30to44,allover45,males,males18to29,males30to44,malesover45,females,females18to29,females30to44,femalesover45,rating_class
tt0985695,The Smell of Success,2009,Comedy,96,USA,Michael Polish,Initiate Productions,9600000,1045,5.0,5.0,5.3,5.4,5.2,4.9,5.2,5.4,5.4,5.3,5.7,5.0,Good
tt0986263,Surrogates,2009,Action,89,USA,Jonathan Mostow,Touchstone Pictures,80000000,164666,6.0,6.3,6.2,6.4,6.3,6.2,6.2,6.4,6.3,6.4,6.3,6.5,Good
tt0988047,Traitor,2008,Action,114,USA,Jeffrey Nachmanoff,Overture Films,22000000,53598,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.9,7.2,Good
tt0988083,Killer Movie,2008,Comedy,93,USA,Jeff Fisher,Dead of Winter Production,2000000,2624,5.0,5.1,4.4,4.5,4.5,5.0,4.3,4.5,4.8,5.3,4.6,4.8,Good
tt0988595,27 Dresses,2008,Comedy,111,USA,Anne Fletcher,Fox 2000 Pictures,30000000,147107,6.0,6.2,6.0,6.0,5.8,5.8,5.7,5.9,6.4,6.5,6.3,6.4,Good
tt0988868,Karma Police,2008,Crime,99,USA,John Venable,FilmCynix,55000,152,6.0,4.0,3.7,4.9,4.2,5.0,4.0,4.8,3.0,2.5,2.3,7.4,Good
tt0989000,In Search of a Midnight Kiss,2007,Comedy,90,USA,Alex Holdridge,Midnight Kiss Productions (II),25000,7773,8.0,7.3,7.3,6.9,7.3,7.4,7.3,6.9,7.1,7.3,7.1,6.7,Excellent
tt0989757,Dear John,2010,Drama,108,USA,Lasse Hallström,Screen Gems,25000000,131179,7.0,6.5,6.1,6.1,6.1,6.4,5.9,6.0,6.5,6.7,6.3,6.5,Good
tt0989760,Suspension,2008,Action,95,USA,Alec Joler,EasyAction,1000000,1286,5.0,5.5,5.0,5.2,5.1,5.7,5.0,5.3,4.5,4.5,4.4,4.9,Good
tt0990363,Detention,2010,Horror,81,USA,James D.R. Hickox,NHP,2150000,891,3.0,2.8,2.7,2.9,2.8,2.8,2.7,3.0,2.6,2.6,2.7,2.5,Bad
tt0990407,The Green Hornet,2011,Action,119,USA,Michel Gondry,Columbia Pictures,120000000,150194,6.0,6.0,5.8,5.5,5.8,6.0,5.8,5.5,5.7,5.9,5.6,5.6,Good
tt0993846,The Wolf of Wall Street,2013,Biography,180,USA,Martin Scorsese,Red Granite Pictures,100000000,1069854,8.0,8.4,8.1,7.7,8.2,8.5,8.1,7.7,7.8,7.9,7.7,7.5,Excellent
tt0994917,Adventure Scouts,2010,Action,83,USA,Jim Fitzpatrick,AJ Productions,500000,1593,10.0,8.6,6.4,3.2,3.7,4.0,4.3,3.2,9.2,9.8,9.1,3.9,Excellent
tt0995039,Ghost Town,2008,Comedy,102,USA,David Koepp,DreamWorks,20000000,66695,7.0,6.6,6.7,6.8,6.7,6.7,6.7,6.7,6.6,6.5,6.6,7.0,Good
tt0995060,Brutal Massacre: A Comedy,2007,Comedy,94,USA,Stevan Mena,Aurilia Arts Productions,400000,687,6.0,6.9,6.2,5.3,6.0,6.7,6.3,5.1,6.7,7.5,5.6,7.5,Good
tt0995063,Community College,2009,Comedy,80,USA,Tommy Avallone,Double Windsor Films,10000,108,9.0,3.8,5.7,3.7,4.9,2.7,6.0,3.7,3.7,2.0,3.0,1.0,Excellent
tt0995845,The Courier,2012,Action,95,USA,Hany Abu-Assad,Films In Motion,15500000,4349,5.0,4.9,4.4,4.6,4.5,4.8,4.4,4.6,4.8,5.2,4.5,5.2,Good
tt0996664,The Extendables,2014,Comedy,84,USA,Brian Thompson,Big Guy Films,500000,186,4.0,4.0,3.5,3.9,3.4,4.0,3.4,3.1,5.8,3.0,5.0,6.4,Bad
tt0997143,Bled,2009,Horror,95,USA,Christopher Hutson,Puncture Wounds,750000,901,3.0,3.1,2.9,3.1,2.9,2.7,2.9,3.1,3.0,4.2,2.8,2.8,Bad
tt0997152,The Experiment,2010,Drama,96,USA,Paul Scheuring,Alliance Cinema,21800000,49157,7.0,6.7,6.3,6.2,6.4,6.6,6.3,6.2,6.7,6.9,6.6,6.6,Good
tt0999913,Straw Dogs,2011,Action,110,USA,Rod Lurie,Screen Gems,25000000,31614,6.0,5.9,5.8,5.8,5.8,5.9,5.8,5.8,5.9,6.0,5.9,6.0,Good
tt1000017,Pledge of Allegiance,2007,Thriller,83,USA,Eric Forsberg,Cerebral Experiment,1000000,143,5.0,3.8,4.0,4.4,3.9,2.4,3.7,4.3,5.4,3.7,5.3,8.3,Good
tt1000146,Prism,2007,Drama,117,USA,David G. Simmons,Ideawise / OTG,100000,103,4.0,4.0,4.2,3.6,3.8,4.7,4.2,3.5,4.1,4.0,3.9,7.2,Bad
tt1000774,Sex and the City,2008,Comedy,145,USA,Michael Patrick King,New Line Cinema,65000000,111842,6.0,5.9,5.4,5.3,4.8,4.8,4.7,4.9,6.5,6.5,6.5,6.3,Good
tt1001526,Megamind,2010,Animation,95,USA,Tom McGrath,DreamWorks Animation,130000000,212978,7.0,7.4,7.2,7.1,7.2,7.3,7.2,7.1,7.4,7.5,7.3,7.2,Good
tt1001562,Witless Protection,2008,Comedy,97,USA,Charles Robert Carner,Parallel Entertainment Pictures,7500000,5889,3.0,3.4,3.0,3.7,3.2,3.3,3.0,3.7,3.5,3.8,3.3,3.7,Bad
tt1002561,2:13,2009,Drama,96,USA,Charles Adelman,Anthem Pictures,3500000,1104,5.0,4.5,4.8,5.1,4.7,4.2,4.7,4.9,5.4,5.8,5.1,5.6,Good
tt1002563,The Young Messiah,2016,Drama,111,USA,Cyrus Nowrasteh,1492 Pictures,18500000,2938,6.0,5.6,5.3,5.9,5.4,5.5,5.2,5.7,6.3,5.7,6.1,6.7,Good
tt10039344,Countdown,2019,Horror,90,USA,Justin Dec,Boies / Schiller Film Group,6500000,3249,6.0,5.3,5.5,5.5,5.3,5.1,5.4,5.4,6.1,6.0,5.9,6.5,Good
tt10048556,Staged Killer,2019,Thriller,88,USA,Christopher Ray,Rented Mule Films,240000,194,3.0,3.1,2.8,3.5,3.1,2.7,2.9,3.3,3.2,3.5,2.8,3.8,Bad
tt1006907,Last Breath,2010,Horror,91,USA,Ty Jones,Ministry Machine Productions,200000,257,5.0,3.5,3.6,4.5,3.8,3.6,3.6,4.2,4.4,3.7,4.0,6.0,Good
tt1006929,The Other Side of the Tracks,2008,Drama,92,USA,A.D. Calvo,Goodnight Film,3000000,630,6.0,5.7,5.1,4.9,4.8,5.4,4.9,4.6,5.6,6.7,5.4,5.8,Good
tt1007018,The Open Road,2009,Comedy,90,USA,Michael Meredith,MWM Studios,10000000,3292,6.0,5.7,5.3,5.6,5.4,5.7,5.3,5.5,5.6,5.7,5.4,6.0,Good
tt1007028,Zack and Miri Make a Porno,2008,Comedy,101,USA,Kevin Smith,Blue Askew,24000000,167732,7.0,6.5,6.6,6.5,6.6,6.5,6.6,6.5,6.4,6.2,6.4,6.5,Good
tt1007032,iMurders,2008,Crime,94,USA,Robbie Bryan,Scroll Down Films,1005000,1250,6.0,4.3,3.5,4.2,3.8,4.2,3.6,4.1,3.6,4.8,3.0,4.8,Good
tt1008010,The Narrows,2008,Crime,106,USA,François Velle,Mr. Nice,5000000,1455,7.0,6.5,6.1,6.3,6.1,6.6,6.0,6.2,6.5,6.2,6.6,6.8,Good
tt1009017,The Minis,2007,Comedy,76,USA,Valerio Zanoli,High Concept,1000000,399,2.0,2.1,2.5,2.4,2.4,2.3,2.5,2.3,2.3,1.0,3.2,4.5,Bad
tt1010027,Mo,2007,Comedy,105,USA,Brian Scott Lederman,Dendron Motion Pictures,1000000,183,8.0,7.7,6.2,6.6,6.5,7.4,6.4,6.2,6.6,8.9,5.1,7.7,Excellent
tt1012804,Redbelt,2008,Drama,99,USA,David Mamet,Sony Pictures Classics,7000000,19888,7.0,6.8,6.8,6.6,6.7,6.9,6.8,6.6,6.6,6.2,6.5,6.8,Good
tt1013607,Idiots and Angels,2008,Animation,78,USA,Bill Plympton,Bill Plympton Studios,125000,2910,7.0,7.2,7.0,6.7,7.0,7.3,7.0,6.8,7.2,7.1,7.3,6.5,Good
tt1013651,The Man Who Came Back,2008,Action,112,USA,Glen Pitre,Gudegast Braeden Productions,5000000,788,5.0,4.9,4.7,5.3,5.0,5.6,4.7,5.2,5.3,3.1,5.3,6.1,Good
tt1013743,Knight and Day,2010,Action,109,USA,James Mangold,Twentieth Century Fox,117000000,172209,6.0,6.3,6.2,6.4,6.3,6.3,6.2,6.4,6.3,6.4,6.2,6.6,Good
tt1013753,Milk,2008,Biography,128,USA,Gus Van Sant,Focus Features,20000000,157937,8.0,7.7,7.5,7.5,7.5,7.6,7.5,7.4,7.8,7.8,7.7,7.7,Excellent
tt1013860,Dylan Dog: Dead of Night,2010,Action,107,USA,Kevin Munroe,Hyde Park Films,20000000,14258,5.0,5.2,5.0,5.2,5.0,5.1,5.0,5.1,5.6,5.7,5.5,5.7,Good
tt1014759,Alice in Wonderland,2010,Adventure,108,USA,Tim Burton,Walt Disney Pictures,200000000,364948,7.0,6.5,6.4,6.6,6.3,6.3,6.3,6.5,6.9,6.9,6.8,7.0,Good
tt1014766,The Least of These,2008,Drama,97,USA,Nathan Scoggins,Number 3 Films,1000000,223,7.0,6.9,5.8,6.5,6.1,6.5,5.8,6.5,6.1,8.2,5.5,6.6,Good
tt1014807,Rule of Three,2008,Horror,85,USA,Eric Shapiro,Kate Frey SFX,500000,127,6.0,5.4,5.4,4.7,4.9,5.3,5.5,4.5,5.5,8.7,5.2,5.6,Good
tt1015456,Adopt a Sailor,2008,Drama,85,USA,Charles Evered,WonderStar Productions,300000,381,8.0,8.6,7.0,7.0,6.9,7.9,6.6,6.9,7.6,9.2,8.0,7.0,Excellent
tt1015460,Frat House Massacre,2008,Horror,116,USA,Alex Pucci,Screamkings Productions,1000000,192,7.0,3.8,5.1,4.6,4.7,4.3,5.3,4.2,4.5,2.7,4.5,5.6,Good
tt1015471,The Sisterhood of Night,2014,Drama,104,USA,Caryn Waechter,Cine Mosaic,1000000,1920,7.0,6.6,6.0,5.9,5.8,6.1,5.7,5.6,6.6,6.8,6.3,6.5,Good
tt1015976,Columbus Day,2008,Crime,90,USA,Charles Burmeister,Bert Marcus Productions,7000000,3200,6.0,5.5,5.4,5.1,5.3,5.3,5.3,5.1,6.4,7.5,6.5,5.7,Good
tt1015987,30 Days to Die,2009,Horror,88,USA,Griff Furst,Zoom & Doom Filmz,500000,288,2.0,2.1,2.4,2.7,2.4,2.3,2.3,2.6,2.4,1.4,3.2,5.3,Bad
tt1016075,Fame,2009,Comedy,107,USA,Kevin Tancharoen,Metro-Goldwyn-Mayer (MGM),18000000,15528,5.0,5.4,4.8,4.7,4.8,5.1,4.7,4.6,5.3,5.5,5.0,5.0,Good
tt1016090,The Cursed,2010,Horror,88,USA,Joel Bender,Chain Gang Films,1750000,1910,10.0,3.8,3.4,3.9,3.5,3.2,3.4,3.6,4.2,4.8,3.4,5.0,Excellent
tt1017430,Days of Wrath,2008,Drama,94,USA,Celia Fox,Foxy Films,10000000,139,9.0,7.3,7.0,6.6,6.7,7.4,6.7,6.5,7.6,6.0,8.5,7.1,Excellent
tt1017442,House of Usher,2008,Horror,84,USA,David DeCoteau,Rapid Heart Pictures,1000000,474,3.0,3.0,2.8,2.9,2.9,3.0,2.8,2.9,2.9,3.1,2.6,3.4,Bad
tt1017451,The Runaways,2010,Biography,106,USA,Floria Sigismondi,River Road Entertainment,10000000,44319,7.0,6.7,6.5,6.5,6.4,6.6,6.4,6.4,6.7,6.8,6.6,6.5,Good
tt1018765,Our Brand Is Crisis,2015,Comedy,107,USA,David Gordon Green,Participant,28000000,19412,6.0,6.2,6.1,6.1,6.1,6.1,6.0,6.1,6.4,6.5,6.2,6.4,Good
tt1018785,The Sisterhood of the Traveling Pants 2,2008,Comedy,119,USA,Sanaa Hamri,Alcon Entertainment,27000000,25877,6.0,6.3,6.0,5.9,5.6,5.7,5.6,5.6,6.4,6.4,6.3,6.5,Good
tt1018818,Assassination of a High School President,2008,Comedy,93,USA,Brett Simon,Vertigo Entertainment,11500000,15154,7.0,6.3,6.3,5.9,6.3,6.4,6.3,6.0,5.8,5.9,5.8,5.6,Good
tt1018830,Yonkers Joe,2008,Drama,101,USA,Robert Celestino,GO Productions,5000000,756,7.0,6.4,6.5,6.3,6.4,6.2,6.5,6.2,6.0,6.9,5.4,6.0,Good
tt1020543,Infestation,2009,Action,91,USA,Kyle Rankin,Heavy Duty Entertainment,3500000,8592,6.0,5.7,5.9,6.0,5.9,5.7,5.9,6.0,5.9,5.9,5.8,6.2,Good
tt1020936,August Evening,2007,Drama,128,USA,Chris Eska,Doki-Doki Productions,35000,263,8.0,5.6,6.8,7.0,6.9,5.5,6.8,6.9,7.0,10.0,6.7,7.1,Excellent
tt1022603,(500) Days of Summer,2009,Comedy,95,USA,Marc Webb,Fox Searchlight Pictures,7500000,448799,8.0,7.8,7.6,7.3,7.7,7.9,7.7,7.3,7.6,7.6,7.5,7.2,Excellent
tt1022883,Pig Hunt,2008,Action,99,USA,James Isaac,Pig Hunt Productions,6000000,2386,5.0,4.4,4.7,4.7,4.7,4.4,4.7,4.7,4.6,4.5,4.6,4.7,Good
tt1023111,Never Back Down,2008,Action,110,USA,Jeff Wadlow,Summit Entertainment,20000000,92051,7.0,6.9,6.3,5.8,6.6,6.9,6.3,5.8,6.7,7.0,6.4,5.5,Good
tt1023347,Universal Soldiers,2007,Action,85,USA,Griff Furst,The Asylum,500000,1431,1.0,1.6,1.6,1.9,1.6,1.7,1.5,1.9,2.1,1.2,3.4,2.1,Bad
tt1023481,Step Up 2: The Streets,2008,Drama,98,USA,Jon M. Chu,Touchstone Pictures,17500000,76957,7.0,6.4,6.0,5.5,6.0,6.3,5.8,5.3,6.5,6.7,6.3,6.2,Good
tt1024715,Choke,2008,Comedy,92,USA,Clark Gregg,Fox Searchlight Pictures,3000000,30671,7.0,6.5,6.5,6.2,6.4,6.5,6.5,6.2,6.5,6.5,6.5,6.4,Good
tt1024770,The People I've Slept With,2012,Comedy,89,USA,Quentin Lee,Margin Films,3000000,635,5.0,5.4,4.7,4.8,4.5,4.7,4.2,4.8,5.7,6.0,5.8,4.7,Good
tt1025102,The Pardon,2013,Crime,120,USA,Tom Anton,The Pardon Group,5000000,312,6.0,5.8,4.8,6.1,5.5,4.7,4.7,6.0,5.8,6.8,5.2,6.2,Good
tt10255320,Deviant Love,2019,Thriller,87,USA,Michael Feifer,Feifer Worldwide,1000000,191,3.0,3.4,2.8,4.1,3.4,4.7,2.8,4.2,3.3,3.0,3.0,4.0,Bad
tt1027718,Wall Street: Money Never Sleeps,2010,Drama,133,USA,Oliver Stone,Twentieth Century Fox,70000000,94563,6.0,6.4,6.2,6.1,6.2,6.4,6.2,6.1,6.2,6.4,6.1,6.1,Good
tt1027747,Stiletto,2008,Action,99,USA,Nick Vallelonga,TinRes Entertainment,4000000,2445,5.0,5.1,4.9,4.9,4.9,5.0,4.9,4.9,5.2,5.6,5.2,4.8,Good
tt1027760,Uncross the Stars,2008,Comedy,95,USA,Kenny Golde,G2 Productions,1000000,186,7.0,6.9,6.0,6.7,6.1,5.8,5.5,6.6,7.3,8.0,6.8,7.2,Good
tt1027762,Wasting Away,2007,Comedy,90,USA,Matthew Kohnen,Shadowpark Pictures,1000000,3031,6.0,5.7,5.7,5.8,5.6,5.6,5.6,5.7,6.1,6.0,5.9,6.4,Good
tt1027862,Swing Vote,2008,Comedy,120,USA,Joshua Michael Stern,Touchstone Pictures,21000000,17061,6.0,6.0,6.1,6.1,6.1,6.0,6.1,6.1,6.1,6.0,6.1,6.3,Good
tt1027874,InAlienable,2007,Sci-Fi,106,USA,Robert Dyke,Renegade Studios,1500000,426,3.0,3.7,3.1,4.0,3.4,3.2,3.0,4.0,3.9,4.6,3.7,4.5,Bad
tt1028576,Secretariat,2010,Biography,123,USA,Randall Wallace,Walt Disney Pictures,35000000,25003,7.0,7.2,7.2,7.3,7.1,7.0,7.1,7.3,7.6,7.6,7.5,7.7,Good
tt1028581,Love N' Dancing,2009,Drama,91,USA,Robert Iscove,RoRo productions,10000000,1654,6.0,5.6,5.4,5.5,5.3,5.7,5.2,5.4,5.7,5.6,5.7,5.6,Good
tt1029285,The Errand of Angels,2008,Drama,91,USA,Christian Vuissa,Mirror Films,160000,219,7.0,5.6,5.8,6.4,5.9,4.4,5.6,6.6,6.6,8.1,6.5,6.0,Good
tt1029360,Poltergeist,2015,Horror,93,USA,Gil Kenan,Fox 2000 Pictures,35000000,52547,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,5.1,5.0,5.0,Good
tt1031658,Beautiful Girl,2014,Drama,90,USA,Stevie Long,Proton Entertainment,3000000,313,6.0,5.7,4.4,4.6,4.7,5.7,4.5,4.8,4.5,5.7,3.8,3.2,Good
tt1031969,The Rocker,2008,Comedy,102,USA,Peter Cattaneo,Fox Atomic,15000000,35693,6.0,6.2,6.1,6.2,6.2,6.2,6.2,6.1,6.1,6.2,6.0,6.5,Good
tt10325070,Bad Ben: The Way In,2019,Horror,89,USA,Nigel Bach,Nigel Bach Productions,400,103,5.0,4.8,4.9,5.6,4.5,4.5,4.3,4.8,6.3,6.0,6.4,6.4,Good
tt1032749,Evilution,2008,Horror,91,USA,Chris Conlee,Black Gate Entertainment,1200000,679,4.0,3.3,3.6,4.0,3.7,3.3,3.6,4.0,3.5,4.3,3.6,3.0,Bad
tt1033575,The Descendants,2011,Comedy,115,USA,Alexander Payne,Fox Searchlight Pictures,20000000,225606,7.0,7.4,7.2,7.3,7.3,7.5,7.3,7.3,7.2,7.2,7.1,7.4,Good
tt1033643,What Happens in Vegas,2008,Comedy,99,USA,Tom Vaughan,Twentieth Century Fox,35000000,159201,6.0,6.2,6.0,5.8,6.0,6.1,5.9,5.8,6.2,6.4,6.1,6.0,Good
tt1034032,Gamer,2009,Action,95,USA,Mark Neveldine,Lionsgate,50000000,126103,6.0,6.0,5.7,5.6,5.8,5.9,5.7,5.5,6.1,6.3,6.0,5.9,Good
tt1034303,Defiance,2008,Action,137,USA,Edward Zwick,Paramount Vantage,32000000,131598,7.0,7.4,7.1,7.1,7.2,7.4,7.1,7.1,7.4,7.5,7.3,7.4,Good
tt1034320,Major Movie Star,2008,Adventure,98,USA,Steve Miner,BenderSpink,30000000,3826,5.0,4.8,4.0,4.1,4.0,4.3,3.8,4.1,5.0,5.4,4.7,4.3,Good
tt1034324,The Mighty Macs,2009,Drama,99,USA,Tim Chambers,Quaker Media,7000000,1324,7.0,6.7,6.2,6.7,6.4,6.5,6.0,6.7,6.7,6.8,6.4,6.9,Good
tt1034331,Righteous Kill,2008,Crime,101,USA,Jon Avnet,Millennium Films,60000000,81553,6.0,6.2,5.9,5.9,6.0,6.2,5.9,5.9,6.2,6.5,6.0,6.2,Good
tt1037705,The Book of Eli,2010,Action,118,USA,Albert Hughes,Alcon Entertainment,80000000,277630,7.0,7.0,6.8,6.8,6.9,7.0,6.8,6.8,6.8,6.9,6.7,7.0,Good
tt1038011,Ligeia,2009,Horror,89,USA,Michael Staininger,Jeff Most Productions,8800000,1565,4.0,4.3,3.8,3.7,3.8,4.7,3.7,3.7,3.9,3.8,4.0,4.0,Bad
tt1038119,You Belong to Me,2007,Thriller,82,USA,Sam Zalutsky,Mama's Boy Productions,200000,345,6.0,5.4,5.7,5.9,5.9,6.2,5.8,5.9,5.5,4.3,5.4,6.5,Good
tt1038686,Legion,2010,Action,100,USA,Scott Stewart,Screen Gems,26000000,94515,5.0,5.3,5.1,5.5,5.1,5.2,5.0,5.4,5.6,5.7,5.4,6.0,Good
tt1038693,The Story of Luke,2012,Comedy,96,USA,Alonso Mayo,Fluid Film,2500000,2917,7.0,7.3,7.2,7.1,7.1,7.2,7.1,6.8,7.4,7.3,7.4,7.8,Good
tt1038919,The Bounty Hunter,2010,Action,110,USA,Andy Tennant,Columbia Pictures,40000000,115030,6.0,5.8,5.4,5.4,5.5,5.7,5.4,5.3,5.8,6.0,5.5,5.6,Good
tt1038971,How to Be a Serial Killer,2008,Comedy,91,USA,Luke Ricci,Matador Motion Pictures,2000000,1967,6.0,6.2,5.4,5.0,5.5,6.1,5.3,5.0,5.8,6.2,5.7,5.4,Good
tt1039985,Satanic Panic,2009,Horror,81,USA,Marc Selz,Marc Selz Productions,250000,239,2.0,2.0,2.3,2.5,2.3,2.4,2.2,2.4,2.5,1.7,2.8,3.5,Bad
tt1040014,Got My Eye on You,2007,Comedy,90,USA,Rob Benica,Knights of the B Productions,25000,351,8.0,5.5,7.3,5.1,5.7,6.8,7.0,5.0,8.0,8.5,7.9,8.3,Excellent
tt1041753,Harold,2008,Comedy,90,USA,T. Sean Shannon,Blue Star Pictures,3500000,1819,6.0,5.0,5.5,5.5,5.4,5.0,5.5,5.5,5.2,5.0,5.2,5.3,Good
tt1041829,The Proposal,2009,Comedy,108,USA,Anne Fletcher,Touchstone Pictures,40000000,278142,7.0,6.8,6.6,6.7,6.5,6.6,6.5,6.5,7.1,7.2,6.9,7.1,Good
tt1042497,Exit Speed,2008,Thriller,91,USA,Scott Ziehl,Sabbatical Pictures,3750000,2020,5.0,5.3,5.0,5.4,5.2,5.4,5.0,5.4,5.4,5.1,5.4,5.6,Good
tt1042877,Cadillac Records,2008,Biography,109,USA,Darnell Martin,LightWave Entertainment,12000000,18717,7.0,7.2,6.9,7.0,7.0,7.2,6.9,6.9,7.1,7.2,6.9,7.2,Good
tt1042879,Curse of the Pink Panties,2007,Action,78,USA,Kirk Bowman,Cranium Candy Entertainment,675000,106,5.0,2.4,3.4,4.1,3.6,2.3,3.6,4.0,2.5,10.0,1.0,5.8,Good
tt1043719,Cave Women on Mars,2008,Sci-Fi,73,USA,Christopher R. Mihm,Saint Euphoria Unlimited,10000,109,6.0,5.4,5.2,5.5,5.3,6.5,5.0,5.5,5.5,3.0,6.9,5.5,Good
tt1043726,The Legend of Hercules,2014,Action,99,USA,Renny Harlin,Summit Entertainment,70000000,50936,4.0,4.2,4.1,4.5,4.1,4.1,4.1,4.4,4.7,4.9,4.5,4.8,Bad
tt1043787,A Beautiful Life,2008,Drama,81,USA,Alejandro Chomski,Calla Productions,5000000,323,5.0,5.6,4.0,4.5,4.4,5.8,4.1,4.4,4.4,5.3,3.4,5.4,Good
tt1043838,Conspiracy,2008,Action,90,USA,Adam Marcus,Stage 6 Films,8000000,3655,5.0,4.9,4.6,4.7,4.6,4.9,4.6,4.6,4.6,5.3,4.2,5.2,Good
tt1043844,Eyeborgs,2009,Action,102,USA,Richard Clabaugh,Crimson Wolf Productions,3700000,2126,5.0,5.0,4.9,4.9,4.9,5.1,4.9,4.9,4.8,4.3,5.0,4.8,Good
tt1045655,The Haunting of Molly Hartley,2008,Drama,82,USA,Mickey Liddell,Huntington Prep,5000000,9079,4.0,3.9,3.8,4.1,3.8,3.6,3.7,4.0,4.2,4.1,4.1,4.6,Bad
tt1045658,Silver Linings Playbook,2012,Comedy,122,USA,David O. Russell,The Weinstein Company,21000000,630274,8.0,7.9,7.6,7.6,7.8,7.9,7.7,7.6,7.6,7.7,7.6,7.7,Excellent
tt1045778,Year One,2009,Comedy,97,USA,Harold Ramis,Columbia Pictures,60000000,87601,5.0,5.0,4.9,4.6,4.9,5.1,4.9,4.6,4.7,4.8,4.6,4.5,Good
tt1046163,My Best Friend's Girl,2008,Comedy,101,USA,Howard Deutch,Lionsgate,20000000,41264,6.0,6.0,5.9,5.7,5.9,6.0,5.9,5.6,5.8,5.9,5.8,5.8,Good
tt1046193,Three Can Play That Game,2007,Comedy,90,USA,Samad Davis,Rainforest Films,1000000,728,5.0,5.4,4.7,4.0,4.5,5.2,4.5,4.0,5.2,5.7,5.2,4.1,Good
tt1047449,Camp Hell,2010,Drama,99,USA,George VanBuskirk,Holedigger Films,3000000,2000,3.0,3.4,3.5,3.4,3.5,3.3,3.6,3.3,3.4,3.7,3.3,3.4,Bad
tt1047540,Parental Guidance,2012,Comedy,105,USA,Andy Fickman,Twentieth Century Fox,25000000,24024,6.0,6.2,5.9,6.0,5.9,5.9,5.8,5.9,6.5,6.6,6.3,6.5,Good
tt1047832,Linewatch,2008,Crime,90,USA,Kevin Bray,Linewatch Productions,5000000,2519,6.0,5.7,5.3,5.7,5.5,5.6,5.3,5.6,5.8,7.3,5.5,5.9,Good
tt1049413,Up,2009,Animation,96,USA,Pete Docter,Pixar Animation Studios,175000000,869605,8.0,8.3,8.2,8.1,8.2,8.3,8.1,8.0,8.4,8.4,8.4,8.3,Excellent
tt1051226,Frankenhood,2009,Comedy,92,USA,Blaxwell Smart,Anvil Studios,1000000,435,4.0,4.4,4.1,3.8,4.2,4.7,4.1,3.7,3.6,2.3,4.0,4.8,Bad
tt1051253,The Portal,2010,Horror,86,USA,Serge Rodnunsky,Rojak Films,3500000,420,4.0,4.7,3.9,3.3,3.7,4.3,4.0,3.3,2.8,5.9,2.3,3.2,Bad
tt10521814,K-12,2019,Fantasy,96,USA,Melanie Martinez,Little Ugly,5000000,1672,8.0,6.9,5.6,4.8,6.0,6.9,5.1,4.7,7.0,7.0,7.1,4.5,Excellent
tt1053835,Dreams Awake,2011,Drama,110,USA,Jerry Alden Deal,Susan Johnston Casting,500000,348,10.0,4.3,3.5,4.5,3.7,5.0,3.0,4.4,5.0,3.3,6.2,4.9,Excellent
tt1053880,"Little Fish, Strange Pond",2009,Comedy,80,USA,Gregory Dark,Crazy Dogs Films,485000,1418,4.0,4.0,3.9,3.7,3.9,3.9,3.9,3.8,3.6,4.2,3.6,3.4,Bad
tt1055292,Life as We Know It,2010,Comedy,114,USA,Greg Berlanti,Josephson Entertainment,38000000,115226,7.0,6.8,6.4,6.2,6.3,6.5,6.2,6.1,6.8,7.0,6.6,6.7,Good
tt1055363,The Dead Matter,2010,Fantasy,90,USA,Edward Douglas,Midnight Syndicate Films,2000000,840,3.0,3.0,3.2,3.6,3.4,2.8,3.3,3.5,3.5,3.3,2.9,4.2,Bad
tt1055369,Transformers: Revenge of the Fallen,2009,Action,150,USA,Michael Bay,DreamWorks,200000000,369965,6.0,6.1,5.9,5.8,5.9,6.0,5.9,5.7,6.4,6.6,6.3,6.3,Good
tt1056036,Animals,2009,Horror,93,USA,Douglas Aarniokoski,T&C Pictures,5500000,784,4.0,3.4,3.6,4.3,3.8,3.8,3.5,4.3,4.1,2.5,4.3,4.5,Bad
tt1057500,Invictus,2009,Biography,134,USA,Clint Eastwood,Warner Bros.,60000000,142890,7.0,7.4,7.3,7.3,7.3,7.4,7.3,7.2,7.5,7.5,7.4,7.6,Good
tt1057576,Uncharted,2009,Horror,90,USA,Frank Nunez,D Street Films,750000,427,1.0,1.6,1.9,2.2,1.9,1.7,1.9,2.2,2.1,1.2,3.5,2.3,Bad
tt1058017,The Invention of Lying,2009,Comedy,100,USA,Ricky Gervais,Warner Bros.,18500000,108865,7.0,6.3,6.4,6.4,6.4,6.4,6.4,6.3,6.3,6.2,6.3,6.4,Good
tt1059836,Transit,2012,Action,88,USA,Antonio Negret,After Dark Films,5000000,10390,6.0,6.0,5.7,5.9,5.8,5.9,5.7,5.9,6.1,6.3,6.0,6.3,Good
tt1059980,Soccer Mom,2008,Comedy,92,USA,Gregory McClatchy,Bogner Entertainment,3500000,1109,5.0,5.0,4.9,4.9,4.8,4.7,4.9,4.9,5.1,5.1,5.0,5.1,Good
tt1060277,Cloverfield,2008,Horror,85,USA,Matt Reeves,Paramount Pictures,25000000,356999,7.0,7.0,7.0,6.7,7.0,7.0,7.1,6.7,6.6,6.6,6.7,6.5,Good
